"Nr.zrodla","C","Si","S","P","Mg","Mn","Ni","Cu","Mo","Cr","Al","Sn","B","V","Wydzielenia.grafitu","Udzial.wydzielen.grafitu","Srednica.sferoidow","Wielkosc.sferoidow","Nodularity","Udzial.perlitu","Udzial.ferrytu","Rm.as.cast","A5.as.cast","Minimalna.grubosc.scianki","Temperatura.austenityzacji","Czas.austenityzacji","Temperatura.przemiany.izotermicznej","Czas.przemiany.izotermicznej","Rm","R0.2","A5","Udarnosc.Charpy","Temperatura.pomiaru.udarnosci","Udzial.austenitu","Martensite.volume.fraction.X","Retained.austenite.volume.fraction.X","Twardosc"
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,400,30,980,NA,NA,NA,NA,30,NA,NA,330.990780897949
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,30,NA,NA,NA,NA,NA,NA,NA,NA,305.666311755058
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,20,NA,NA,NA,NA,NA,NA,NA,NA,340.120731451568
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,400,10,910,NA,1.8,NA,NA,NA,NA,NA,463.269395239009
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,10,NA,NA,NA,NA,NA,NA,NA,NA,390.933940514579
23,3.8,2.7,0.006,0.052,0.07,0.55,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,900,NA,300,5,NA,NA,NA,NA,NA,NA,NA,NA,476.530110828561
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,240,NA,NA,NA,NA,NA,7,NA,NA,283.439916389118
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,240,NA,NA,NA,NA,NA,23,NA,NA,380.082837862655
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,150,NA,NA,NA,NA,NA,9,NA,NA,290.50448442477
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,150,NA,NA,NA,NA,NA,23,NA,NA,369.575965630391
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,100,NA,NA,NA,NA,NA,9,NA,NA,290.50448442477
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,100,NA,NA,NA,NA,NA,25,NA,NA,369.575965630391
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,60,NA,NA,NA,NA,NA,30,NA,NA,270.343471576796
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,60,NA,NA,NA,NA,NA,24,NA,NA,369.575965630391
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,35,NA,NA,NA,NA,NA,44,NA,NA,270.343471576796
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,35,NA,NA,NA,NA,NA,28,NA,NA,359.413323817789
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,20,NA,NA,NA,NA,NA,48,NA,NA,264.311594800127
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,20,NA,NA,NA,NA,NA,32,NA,NA,390.933940514579
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,400,10,NA,NA,NA,NA,NA,53,NA,NA,283.439916389118
34,3.65,2.28,0.006,0.028,0.035,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,120,300,10,NA,NA,NA,NA,NA,24,NA,NA,437.780655318888
43,3.55,2.43,0.01,0.043,0.071,0.17,1.48,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,90,1065,NA,NA,NA,NA,NA,NA,NA,294.165854849969
43,3.68,2.66,0.01,0.035,0.068,0.07,1.67,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,280,90,1371,NA,NA,NA,NA,NA,NA,NA,396.488578247914
44,3.54,2.65,0.019,0.06,0.051,0.26,1.52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,380,120,1036,NA,NA,NA,NA,NA,NA,NA,289.78253725232
44,3.54,2.65,0.019,0.06,0.051,0.26,1.52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,360,120,1075,NA,NA,NA,NA,NA,NA,NA,309.671912599919
44,3.54,2.65,0.019,0.06,0.051,0.26,1.52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,340,120,1203,NA,NA,NA,NA,NA,NA,NA,357.422103105628
44,3.54,2.65,0.019,0.06,0.051,0.26,1.52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,320,120,1260,NA,NA,NA,NA,NA,NA,NA,364.451615921633
44,3.54,2.65,0.019,0.06,0.051,0.26,1.52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,300,120,1340,NA,NA,NA,NA,NA,NA,NA,374.786372944065
44,3.54,2.65,0.019,0.06,0.051,0.26,1.52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,280,120,1470,NA,NA,NA,NA,NA,NA,NA,426.759943052491
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,270,60,1033,805,4.77,138,21,NA,NA,NA,300.203047348512
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,270,120,1023,823,5.6,132,21,NA,NA,NA,307.258225180413
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,270,180,1008,818,3.71,115,21,NA,NA,NA,305.666311755058
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,300,60,1013,833,3.09,133,21,NA,NA,NA,314.592229652239
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,300,120,1015,832,3.73,142,21,NA,NA,NA,319.636469655637
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,300,180,1026,840,3.68,103,21,NA,NA,NA,300.973186779714
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,325,60,1241,1010,2.23,108,21,NA,NA,19.32,366.491028892546
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,325,120,1245,1023,2.06,89,21,NA,NA,NA,359.413323817789
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,325,180,1281,1041,3.66,106,21,NA,NA,NA,367.515898834298
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,350,60,1481,1188,1.46,63,21,NA,NA,NA,436.542362516946
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,350,120,1491,1240,1.27,53,21,NA,NA,30.24,435.307512019201
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,350,180,1509,1272,1.33,43,21,NA,NA,NA,429.184894093425
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,375,60,896,885,0.19,NA,NA,NA,NA,NA,480.575450437261
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,375,120,952,902,0.17,NA,NA,NA,NA,NA,477.875115060598
45,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,375,180,1154,805,0.03,NA,NA,NA,NA,NA,495.673419758965
45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,300,60,1388,1235,0.56,57,21,NA,NA,NA,421.951348620982
45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,300,120,1373,1250,0.4,76,21,NA,NA,NA,423.148333772565
45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,300,180,1529,1268,1.69,64,21,NA,NA,23.09,430.402533070187
45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,356,60,1089,890,3.33,112,21,NA,NA,NA,326.554892028512
45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,356,120,1073,905,2.7,126,21,NA,NA,NA,329.206098437584
45,3.64,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,356,180,1095,913,2.98,132,21,NA,NA,22.41,331.888285584426
45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,300,60,1380,1249,0.42,80,21,NA,NA,NA,429.184894093425
45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,300,120,1543,1313,1.42,71,21,NA,NA,NA,440.267567835361
45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,300,180,1602,1339,2.57,76,21,NA,NA,21.45,425.552630988319
45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,359,60,1125,901,4.42,120,21,NA,NA,NA,327.435185194006
45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,359,120,1116,921,3.41,130,21,NA,NA,NA,332.7892325751
45,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,359,180,1126,924,3.69,134,21,NA,NA,28.42,331.888285584426
45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,363,60,924,778,1.11,102,21,NA,NA,NA,317.098859285053
45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,363,120,883,813,0.43,121,21,NA,NA,NA,316.259873769919
45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,363,180,997,821,1.31,110,21,NA,NA,25.25,304.875518498676
45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,300,60,1329,1108,0.72,92,21,NA,NA,NA,423.148333772565
45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,300,120,1197,1181,0.24,95,21,NA,NA,42.89,416.01805742602
45,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,300,180,1359,1195,0.64,76,21,NA,NA,NA,418.381046991415
46,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,300,180,1509,1272,1.33,43,21,NA,NA,NA,429.184894093425
46,3.58,2.27,0.008,0.038,0.037,0.12,0.46,0.5,0,NA,NA,NA,NA,NA,100,NA,25,NA,80,NA,NA,741,4.26,NA,900,120,350,120,1015,832,3.73,142,21,NA,NA,NA,319.636469655637
46,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,300,180,1529,1268,1.69,64,21,NA,NA,NA,430.402533070187
46,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0,NA,NA,NA,NA,NA,110,NA,20,NA,90,NA,NA,815,4.27,NA,900,90,356,180,1095,913,2.98,132,21,NA,NA,NA,331.888285584426
46,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,300,180,1602,1339,2.57,76,21,NA,NA,NA,425.552630988319
46,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0,NA,NA,NA,NA,NA,150,NA,17,NA,90,NA,NA,735,4.49,NA,900,90,356,180,1126,924,3.69,134,21,NA,NA,NA,331.888285584426
46,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,300,180,1359,1195,0.64,76,21,NA,NA,NA,418.381046991415
46,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,NA,NA,NA,NA,NA,200,NA,12,NA,90,NA,NA,785,2.81,NA,900,90,363,120,883,813,0.43,121,21,NA,NA,NA,316.259873769919
47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,NA,NA,200,NA,NA,NA,95,80,20,780,7.1,NA,900,90,250,60,1520,1410,1.8,NA,NA,NA,NA,NA,611.366920019279
47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,NA,NA,200,NA,NA,NA,95,80,20,780,7.1,NA,900,90,325,90,1263,880,3.9,NA,NA,NA,NA,NA,476.530110828561
47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,NA,NA,200,NA,NA,NA,95,80,20,780,7.1,NA,900,90,375,90,1075,695,7.1,NA,NA,NA,NA,NA,390.933940514579
47,3.4,2.69,0.01,0.02,0.044,0.19,0.73,0.87,0.23,0.04,0.015,0.007,NA,NA,200,NA,NA,NA,95,80,20,780,7.1,NA,900,90,425,60,862,565,9.2,NA,NA,NA,NA,NA,340.120731451568
49,3.45,2.82,0.019,0.032,0.041,0.061,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,44,NA,NA,NA,NA,NA,NA,NA,930,60,420,30,1104,790,14.7,NA,NA,NA,NA,29.4,258.623948443119
49,3.45,2.82,0.019,0.032,0.041,0.061,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,44,NA,NA,NA,NA,NA,NA,NA,930,60,420,60,1130,817,10.5,NA,NA,NA,NA,27.2,264.311594800127
49,3.45,2.82,0.019,0.032,0.041,0.061,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,44,NA,NA,NA,NA,NA,NA,NA,930,60,420,120,1145,835,8.8,NA,NA,NA,NA,16.8,276.719578773126
49,3.45,2.82,0.019,0.032,0.041,0.061,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,44,NA,NA,NA,NA,NA,NA,NA,930,60,420,180,1194,860,7.8,NA,NA,NA,NA,2.1,290.50448442477
50,3.58,2.52,0.0125,0.031,0.0415,0.2,NA,0.64,NA,NA,NA,NA,NA,NA,77.5,NA,34.5,NA,75,NA,NA,NA,NA,NA,900,90,300,180,1340,1191,0.97,130,21,NA,NA,NA,425.552630988319
50,3.58,2.52,0.0125,0.031,0.0415,0.2,NA,0.64,NA,NA,NA,NA,NA,NA,77.5,NA,34.5,NA,75,NA,NA,NA,NA,NA,900,90,360,120,1094,914,3.86,146,21,NA,NA,NA,349.594912424848
72,3.43,2.9,0.01,0.01,0.03,0.29,1.2,1.2,NA,NA,NA,NA,NA,NA,275,NA,NA,6.5,100,NA,NA,NA,NA,NA,900,30,355,90,1111,648,15.8,NA,NA,NA,NA,NA,297.913282880084
76,3.5,2.87,0.009,0.025,0,0.61,0.5,0.7,0.137,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,200,1203,858,6.5,NA,NA,0,NA,NA,321.173906632117
76,3.7,2.82,0.004,0.025,0,0.066,0.7,0.7,0.136,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,200,1172,830,5.49,NA,NA,1.3,NA,NA,311.053420809571
76,3.6,2.75,0.007,0.029,0,0.114,1,0.65,0.119,NA,NA,NA,NA,NA,171,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,200,1186,888,8.04,NA,NA,1.75,NA,NA,318.787157227913
76,3.52,2.8,0.003,0.023,0,0.073,1.03,0.7,0.131,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,200,1110,810,6.47,NA,NA,2.33,NA,NA,314.924656938432
76,3.5,2.6,0.007,0.026,0,0.164,1.12,0.6,0.146,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,200,1154,832,9.31,NA,NA,2.2,NA,NA,296.704742843032
76,3.5,2.87,0.009,0.025,0,0.61,0.5,0.7,0.137,NA,NA,NA,NA,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,180,1169,834,6.8,NA,NA,2.11,NA,NA,308.622177638662
76,3.7,2.82,0.004,0.025,0,0.066,0.7,0.7,0.136,NA,NA,NA,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,180,1149,828,6.88,NA,NA,2.53,NA,NA,310.077205852675
76,3.6,2.75,0.007,0.029,0,0.114,1,0.65,0.119,NA,NA,NA,NA,NA,174,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,180,1180,867,10,NA,NA,8.8,NA,NA,314.592229652239
76,3.52,2.8,0.003,0.023,0,0.073,1.03,0.7,0.131,NA,NA,NA,NA,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,180,1106,808,6.86,NA,NA,5.37,NA,NA,307.498199789163
76,3.5,2.6,0.007,0.026,0,0.164,1.12,0.6,0.146,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,180,1094,790,10.3,NA,NA,6.8,NA,NA,293.648082322625
76,3.5,2.87,0.009,0.025,0,0.61,0.5,0.7,0.137,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,90,1180,843,7.68,NA,NA,9.58,NA,NA,319.551383509176
76,3.7,2.82,0.004,0.025,0,0.066,0.7,0.7,0.136,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,90,1086,784,6.86,NA,NA,11.65,NA,NA,309.186696656996
76,3.6,2.75,0.007,0.029,0,0.114,1,0.65,0.119,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,90,1149,828,6.7,NA,NA,20.27,NA,NA,313.763571049694
76,3.52,2.8,0.003,0.023,0,0.073,1.03,0.7,0.131,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,90,1114,813,7.45,NA,NA,26.54,NA,NA,304.324011390206
76,3.5,2.6,0.007,0.026,0,0.164,1.12,0.6,0.146,NA,NA,NA,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,90,1082,782,10.32,NA,NA,31.3,NA,NA,292.837847660811
76,3.5,2.87,0.009,0.025,0,0.61,0.5,0.7,0.137,NA,NA,NA,NA,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,60,1210,861,7.7,NA,NA,12.27,NA,NA,325.066293735303
76,3.7,2.82,0.004,0.025,0,0.066,0.7,0.7,0.136,NA,NA,NA,NA,NA,213,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,60,1137,821,5.7,NA,NA,15.9,NA,NA,310.564693716367
76,3.6,2.75,0.007,0.029,0,0.114,1,0.65,0.119,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,60,1167,833,6.5,NA,NA,25.18,NA,NA,321.345421423676
76,3.52,2.8,0.003,0.023,0,0.073,1.03,0.7,0.131,NA,NA,NA,NA,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,60,1154,831,6.86,NA,NA,32.5,NA,NA,304.481412734559
76,3.5,2.6,0.007,0.026,0,0.164,1.12,0.6,0.146,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,17,900,90,370,60,1110,784,8.43,NA,NA,36.3,NA,NA,297.837490954953
78,3.45,2.48,0.001,0.001,0.064,0.4,1.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,288,120,1505,1180,4.8,NA,NA,14.9,NA,NA,364.451615921633
78,3.45,2.48,0.001,0.001,0.064,0.4,1.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,316,120,1367,1099,7.1,NA,NA,20.5,NA,NA,325.678041167215
78,3.45,2.48,0.001,0.001,0.064,0.4,1.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,343,120,1195,911,13.5,NA,NA,29.9,NA,NA,277.376122165841
78,3.45,2.48,0.001,0.001,0.064,0.4,1.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,371,120,1034,731,12.1,NA,NA,33.2,NA,NA,261.424742819165
78,3.45,2.48,0.001,0.001,0.064,0.4,1.5,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,385,120,1080,650,19.9,NA,NA,36.1,NA,NA,242.736708520816
82,3.53,2.88,0.011,0.039,0.046,0.11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,925,1,420,60,719.2,NA,0,NA,NA,NA,NA,NA,555.61716532254
82,3.53,2.88,0.011,0.039,0.046,0.11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,925,60,420,60,988,NA,9.9,NA,NA,NA,NA,NA,297.913282880084
82,3.53,2.88,0.011,0.039,0.046,0.11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,900,30,420,60,960,NA,10.4,NA,NA,NA,NA,NA,280.036718778664
83,3.57,2.51,0.012,0.031,0.041,0.2,NA,0.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,900,90,360,120,1094,914,3.86,NA,NA,NA,NA,NA,349.594912424848
83,3.57,2.51,0.012,0.031,0.041,0.2,NA,0.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,900,90,300,180,1340,1191,0.97,NA,NA,NA,NA,NA,425.552630988319
103,3,2.3,0.01,0.04,0.07,0.25,1.95,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298,870,3.2,NA,NA,NA,NA,NA,490.135056837774
103,3.45,2,0.01,0.04,0.05,0.16,2.1,1.05,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,708,0,NA,NA,NA,NA,NA,340.120731451568
103,3.55,2.2,0.015,0.05,0.045,0.23,1.95,0.98,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178,744,1.8,NA,NA,NA,NA,NA,369.575965630391
103,3.25,2.25,0.01,0.05,0.045,0.26,2,0.96,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,369.575965630391
103,3.6,2.35,0.02,0.05,0.06,0.3,1.5,0,0.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986,860,1.6,NA,NA,NA,NA,NA,349.594912424848
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,18,-100,NA,NA,NA,313.763571049694
